Locus_tag,SMM_1_hyb25347102,SMM_2_hyb25346902,SMM_3_hyb25346702,Salt_1_hyb25345102,Salt_2_hyb25344802,Salt_3_hyb25347202
new_3777796_3777913_c,8.6436,8.5789,9.0122,8.8207,8.8839,8.8353
new_3777872_3780532,7.6965,7.8766,7.4455,7.6922,7.5922,7.3108
BSU36760,14.0724,14.0206,14.0524,13.2949,13.1159,13.4821
BSU36770,13.8003,13.5378,13.741,12.3993,12.1465,12.6085
new_3780034_3780161_c,13.095,13.0139,13.01,11.470999999999998,11.5063,11.5884
BSU36780,13.2704,13.1978,13.1209,11.8171,11.6287,11.8259
new_3780393_3780655_c,12.7477,12.5678,12.5273,9.168,9.0358,8.9614
BSU36790,8.5358,8.5646,8.4758,8.6875,8.5151,8.5769
new_3780657_3781040_c,8.1138,7.9448,8.0444,7.4706,7.5017,7.5091
BSU36800,13.9647,14.1471,14.1322,14.1521,14.2918,14.0906
BSU36810,14.3124,14.284,14.318,12.1936,11.9984,12.2736
BSU36820,15.2979,15.3197,15.3609,13.1663,12.8899,13.2194
new_3783802_3783877_c,15.4683,15.413,15.3662,13.354000000000001,13.1551,13.4933
BSU36830,15.2815,15.2807,15.2128,13.0084,12.7605,13.1046
BSU36840,15.3923,15.2419,15.3303,13.0152,12.8962,13.1372
BSU36850,15.4107,15.3218,15.3159,13.0677,12.7824,13.0194
new_3786458_3786619_c,14.6688,14.853,14.9186,12.6207,12.1847,12.6288
BSU36860,15.165,15.2146,15.1086,12.9021,12.6749,12.9871
BSU36870,15.0224,14.954,15.0267,12.6616,12.5141,12.7287
BSU36880,13.6754,13.7449,13.9905,11.7431,11.6423,11.8985
new_3788004_3788274_c,14.3908,14.4214,14.515,12.5186,12.2032,12.5589
new_3788276_3788397_c,8.7225,8.5129,8.3822,8.148,8.1486,8.0028
BSU36890,13.8608,13.790999999999999,13.7695,12.6656,12.585999999999999,12.708
BSU36900,14.5269,14.5841,14.6349,12.8788,12.9109,12.886
new_3790498_3790582_c,12.3165,12.7738,12.9415,11.9106,12.1748,12.3354
BSU36910,12.4034,12.395,12.3759,11.880999999999998,11.8977,11.9916
BSU36920,13.0846,13.262,13.3428,12.5663,12.7362,12.6241
new_3791649_3791748_c,13.1596,13.3067,13.2719,12.7368,12.7649,12.8827
BSU36930,10.812999999999999,10.7296,10.7522,10.4724,10.4177,10.5524
BSU36940,8.5048,8.4338,8.4885,8.0233,8.0741,7.9979
BSU36950,10.231,10.397,10.5329,9.7131,9.6069,9.7197
new_3794010_3794074_c,11.3165,11.6045,11.2069,10.638,10.1436,10.8702
new_3794076_3794165_c,7.4579,7.63,7.6761,8.8631,9.454,9.0209
BSU36960,7.5709,7.5383,7.5576,10.0149,10.2756,10.1288
BSU36970,7.7136,7.5887,7.6978,10.5238,10.8087,10.663
BSU36980,9.942,10.0209,9.981,9.927,9.5528,9.6268
BSU36990,10.3785,10.2133,10.341,9.9477,9.8455,9.8846
new_3796158_3796216_c,9.7185,9.6715,9.8326,9.4113,9.3047,9.2861
BSU37000,10.4528,10.3586,10.4568,9.998,9.9229,10.0312
BSU37010,12.7102,12.6421,12.8267,12.2541,12.0939,12.276
new_3798209_3798320_c,7.2502,6.9453,6.9514,7.4056,7.3397,7.3906
BSU37020,10.237,10.2699,10.2813,10.0794,10.09,10.0934
BSU37030,10.0204,10.2802,10.2947,9.8339,9.6684,9.634
BSU37040,7.4804,7.3462,7.3497,9.3949,10.0412,9.5941
BSU37050,7.534,7.3843,7.3998,7.5183,7.4688,7.6178
new_3802167_3802257_c,8.4018,8.3749,8.4792,8.6599,8.3825,8.4261
BSU37060,10.2916,10.2658,10.4019,9.9988,9.8865,9.9456
BSU37070,15.6077,15.5556,15.4383,15.5729,15.5022,15.3559
new_3803282_3803359_c,15.4948,15.6149,15.4046,15.697000000000001,15.3498,15.3793
BSU37080,12.7975,12.765,12.8598,12.6389,12.4007,12.6359
new_3804684_3804986_c,13.0954,13.1388,13.14,13.1853,12.948,13.1665
BSU37090,13.4141,13.4429,13.4201,12.6993,12.5287,12.7516
BSU37100,13.829,13.8422,13.8421,13.2037,12.8741,13.1122
new_3807376_3807735_c,14.3798,14.2954,14.3933,13.638,13.3336,13.77
BSU37110,14.572000000000001,14.4583,14.5572,14.0822,13.7153,13.9472
new_3808393_3808511_c,14.9063,14.9074,14.8799,14.2558,14.1464,14.3525
BSU37120,15.3781,15.3262,15.2939,14.8519,14.6402,14.7713
new_3809370_3809496_c,15.3036,15.3337,15.7351,15.1649,14.9872,14.9555
BSU37130,12.2844,12.43,12.4361,11.7463,11.5278,11.6514
new_3809980_3810619_c,9.5057,9.5709,9.4808,10.3234,9.9254,10.2314
BSU37140,10.8838,10.6674,10.807,11.5772,11.5606,11.6552
BSU37150,12.4709,12.399000000000001,12.567,10.2366,9.8759,10.1578
new_3812301_3812488_c,12.8903,13.0968,13.1106,11.2975,11.3406,11.3559
BSU37160,13.7137,13.7972,13.9079,13.2127,12.9303,12.9526
new_3813064_3813166_c,14.436,14.3433,14.2964,13.4999,13.4684,13.3319
new_3813168_3813245_c,8.5459,8.4662,8.3746,7.9049,8.0596,7.8715
BSU37170,8.3568,8.3922,8.338,7.9307,7.8283,7.678999999999999
BSU37180,7.9412,7.912000000000001,7.9405,7.6421,7.4277,7.4729
new_3816500_3816558_c,7.9913,8.0584,8.025,7.709,7.4946,7.6263
BSU37190,7.061,6.8581,6.8419,6.9808,6.9510000000000005,6.8036
new_3816846_3817724_c,7.148,7.042000000000001,7.1739,7.1444,7.0908,6.966
BSU37200,7.0865,6.9411,6.9179,7.0144,6.9785,6.9537
BSU37210,8.4502,8.2667,8.0703,13.9628,14.3007,13.7536
new_3819213_3819619,7.6994,7.7722,7.362,8.562000000000001,8.5906,8.1763
BSU37220,11.3864,11.2238,11.4152,13.3079,13.1901,13.2036
BSU37230,11.1806,11.164000000000001,11.318,13.3032,13.3985,13.2736
BSU37240,8.8182,8.5849,8.4803,13.0332,13.2471,13.1447
new_3823159_3823531_c,7.3137,7.0198,7.1437,7.4674,7.3555,7.4994
BSU37250,7.0721,6.9242,6.7959,7.4332,7.5124,7.571000000000001
BSU37260,7.2452,7.0616,6.9988,7.6709,7.5772,7.6383
BSU37270,7.1738,6.9924,6.9168,7.3178,7.2451,7.3852
BSU37280,7.0754,6.8473,6.7857,7.1527,7.0382,7.1693
new_3830002_3830131_c,6.777,6.7757,6.6773,6.9479999999999995,6.7784,6.921
BSU37290,7.0304,6.9075,6.8351,6.9758,6.9183,6.952000000000001
BSU37300,7.9066,7.6906,7.7572,7.7326,7.617000000000001,7.6425
BSU37310,9.6596,9.453,9.4068,8.4763,8.352,8.4295
BSU37320,7.4473,7.1864,7.1921,7.5163,7.455,7.507999999999999
BSU37330,12.7016,12.789000000000001,12.8674,11.9156,11.7197,11.8147
BSU37340,12.9439,12.7536,12.9124,12.0748,11.7985,11.9382
BSU37350,8.6749,8.9451,8.5959,8.0822,7.9351,7.9392
BSU37360,8.7255,8.7958,8.5579,7.9584,7.7692,7.8259
BSU37370,11.6615,11.6624,11.6429,13.2227,13.2401,13.3803
BSU37380,11.9696,11.8574,12.008,13.3273,13.3634,13.4272
BSU37390,11.28,11.2906,11.2973,12.7971,12.6741,13.0621
BSU37400,10.8243,10.8172,10.8266,12.3434,12.4288,12.59
BSU37410,9.6806,9.7853,9.7825,11.5614,11.4388,11.767999999999999
BSU37420,9.1953,9.2301,9.4162,10.9976,10.9357,11.1358
BSU37430,8.7149,8.8144,9.1098,10.5729,10.6235,10.6872
new_3842651_3843000_c,7.3509,7.1591,7.1194,7.4335,7.3225,7.5229
new_3842996_3845478,7.4554,7.3125,7.3305,8.4963,8.2947,8.5253
BSU37440,7.356,7.1998,7.1383,7.5113,7.3778,7.486000000000001
BSU37450,7.3291,7.1742,7.1011,7.3663,7.2542,7.3896
BSU37460,15.6205,15.6083,15.5934,13.0224,12.9157,13.0598
BSU37470,15.357999999999999,15.5019,15.3905,13.2027,13.0948,12.9773
new_3847279_3847347,10.9824,11.0847,11.2486,9.2554,8.9944,9.1222
BSU37480,10.7412,10.8671,10.8276,9.0506,8.8377,8.8432
BSU37490,10.902999999999999,10.8944,10.9997,10.3253,10.1535,10.3329
BSU37500,12.4079,12.4063,12.4525,12.0348,11.8847,12.0701
new_3849617_3849712_c,11.6801,11.7548,12.0435,11.67,11.4106,11.5969
BSU37510,7.1228,7.0714,7.0685,7.3849,7.3892,7.3071
new_3852070_3852185_c,13.4438,13.322000000000001,13.3781,13.3882,13.5548,13.5634
BSU37520,12.4661,12.4437,12.3697,12.5017,12.5041,12.5786
BSU37530,12.1157,12.0628,12.1792,12.1347,12.0909,12.2592
new_3853433_3853716_c,10.4921,10.4874,10.4997,10.879000000000001,10.8404,10.9235
BSU37540,10.8734,11.0245,10.9486,10.8594,10.824000000000002,10.4673
BSU37550,10.8858,10.7753,10.8639,11.2939,11.1367,11.2114
BSU37560,8.4882,8.3473,8.251,7.8814,7.6908,7.9579
new_3856732_3856994_c,14.6255,14.697000000000001,14.487,14.1121,13.9209,13.8126
BSU37570,8.9015,8.6813,8.7727,8.6673,8.7444,8.6812
BSU37580,9.3236,9.1334,9.1086,8.5582,8.4404,8.5708
BSU37590,12.0146,11.9279,12.0678,11.4228,11.3327,11.3878
BSU37600,12.277999999999999,12.2044,12.3951,11.8386,11.7577,11.8898
new_3860876_3860997_c,10.3236,10.1444,10.5013,10.2351,10.0704,10.2697
BSU37610,11.0594,11.1087,11.0904,10.958,10.7232,10.6823
new_3861223_3861307_c,11.2139,11.5236,11.4496,11.3081,10.8394,11.110999999999999
BSU37620,7.8217,8.3011,8.4551,7.9706,8.2149,7.3483
new_3862327_3866553,10.1707,10.9404,10.096,11.0192,10.2491,10.5362
BSU37630,8.0334,7.8378,7.9884,7.7078,7.7174,7.6395
BSU37640,10.9573,10.9453,11.043,10.3395,10.2741,10.343
BSU37650,9.9995,9.9596,9.9679,9.9677,9.9743,10.1147
BSU37660,12.6166,12.6599,12.8371,11.6728,11.4338,11.5648
BSU37670,11.5851,11.6859,11.5328,12.0402,11.901,11.9366
BSU37680,12.968,12.9824,13.0675,12.5525,12.4265,12.5445
BSU37690,11.3201,11.4718,11.2369,9.4362,9.4018,9.567
BSU37700,11.6713,11.6907,11.5958,9.5054,9.3504,9.6148
BSU37710,11.9362,12.0605,11.8685,9.9459,9.6827,10.0992
BSU37720,11.9547,11.9368,11.8103,9.9789,9.7931,10.048
BSU37730,11.9552,11.9939,11.8804,10.2462,9.9853,10.2592
BSU37740,12.0284,12.0917,11.8455,10.1165,9.941,10.1021
new_3873771_3874382,7.9249,7.9874,7.7747,11.2607,11.5413,11.0191
BSU37750,7.2341,6.9942,6.9723,7.2018,7.1579,7.2198
BSU37760,8.6423,8.5031,8.5145,8.1835,8.0473,8.1583
BSU37770,8.4917,8.5155,8.4422,7.6864,7.6109,7.6472
BSU37780,9.4385,9.4701,9.3709,7.9883,7.8868,8.0099
new_3880559_3880739_c,9.7975,9.7696,9.7301,8.1303,7.8237,8.0274
BSU37790,9.4926,9.4981,9.373,7.7168,7.5977,7.7918
new_3882015_3882097_c,9.6609,9.5597,9.696,8.0524,7.7546,8.0059
BSU37800,13.5153,13.6008,13.3844,11.2679,11.0492,10.9905
new_3882656_3882766_c,13.9628,14.01,14.1087,11.8401,11.552999999999999,11.4725
BSU37810,8.4277,8.2853,8.3426,8.603,8.6837,8.6528
BSU37820,8.4759,8.4662,8.437999999999999,8.9767,8.9054,9.0645
BSU37830,8.3688,8.2345,8.4007,8.6329,8.6481,8.7253
BSU37840,8.5851,8.434,8.4007,8.6525,8.5778,8.7524
BSU37850,7.6741,7.4976,7.4951,8.1433,8.1184,8.2737
BSU37860,7.5859,7.3914,7.3854,7.7873,7.7092,7.8166
BSU37870,7.4195,7.2655,7.3053,7.7404,7.6912,7.7325
BSU37880,7.5684,7.2781,7.2968,7.4565,7.4062,7.5883
BSU37890,7.3853,7.2077,7.1935,7.3098,7.2916,7.3633
BSU37900,7.2982,7.0326,7.0161,7.2567,7.1326,7.2455
BSU37910,7.3087,6.9941,7.0111,7.2847,7.2377,7.2306
new_3893312_3893440,9.0334,9.6801,10.282,9.2755,9.7018,7.4253
BSU37920,8.949,9.226,9.9768,8.9595,9.4024,7.4764
BSU37930,10.1721,10.3529,10.3259,10.6869,10.5388,10.7024
BSU37940,10.6538,10.6301,10.7138,11.3833,11.1987,11.4215
BSU37950,11.6229,11.4813,11.4797,12.5471,12.4463,12.5419
BSU37960,8.7339,8.6559,8.7017,8.7944,8.5488,8.7739
BSU37970,10.8469,10.8767,10.9708,12.2191,12.5419,12.2857
BSU37980,11.449000000000002,11.2212,11.3316,11.5725,11.3387,11.585999999999999
BSU37990,9.2701,9.1135,9.0642,10.0027,9.9566,10.0913
BSU38000,10.1069,10.1833,10.3451,10.7571,10.6481,10.7429
BSU38018,11.6808,11.7246,11.6756,12.4532,12.2363,12.0921
BSU38020,11.7108,11.7706,11.7581,11.8769,11.7424,11.6791
BSU38030,9.5876,9.6825,9.579,9.355,9.2409,9.2495
new_3902136_3902209_c,8.7117,8.774,8.6634,9.0419,9.2011,9.0322
BSU38040,8.7089,8.6379,8.6376,8.3062,8.33,8.3028
BSU38050,8.5197,8.4676,8.4242,7.9101,7.7018,7.7596
new_3905066_3905130_c,8.72,8.7801,8.2488,7.8804,7.4389,7.4707
BSU38060,7.4717,7.2721,7.2203,6.9871,6.8171,6.8477
new_3906104_3907171,7.3905,7.3778,7.2888,7.3476,7.2565,7.2296
BSU38070,11.3705,12.1227,12.3804,11.3457,11.265999999999998,11.0446
BSU38080,10.9181,11.9287,12.2531,10.1113,10.0146,8.8429
new_3907315_3907453_c,11.3042,11.9868,12.5127,10.1109,9.9287,8.8209
BSU38090,10.3347,10.4768,10.5501,9.5036,9.1987,9.4249
BSU38100,8.4635,8.2803,8.2394,9.5619,9.4278,9.5607
new_3911304_3911465_c,8.123,8.0891,7.8518,9.2177,9.3415,9.3036
BSU38110,10.6865,10.6566,10.6565,12.2652,12.3712,12.1582
BSU38120,12.0091,11.9866,12.0368,12.4317,12.4432,12.7608
new_3913514_3913645_c,11.4174,11.3064,11.2148,12.5412,12.5026,12.8166
new_3913898_3914008,10.9883,11.3861,11.2514,10.9628,10.9113,10.3526
BSU38130,10.7011,10.9427,11.0293,10.607000000000001,10.4976,10.2737
BSU38140,14.4743,14.4223,14.4064,13.6918,13.844000000000001,13.9998
BSU38150,14.8407,14.7793,14.9525,14.2144,14.2986,14.4149
BSU38160,15.3438,15.2037,15.2006,14.6275,14.5542,14.737
BSU38170,15.0822,14.9766,14.9896,14.3426,14.2526,14.4905
new_3918262_3918330_c,15.1762,15.1809,15.1307,14.3665,14.4829,14.5457
new_3918332_3918517_c,13.8381,13.7703,13.8877,14.8303,15.0564,15.1379
new_3918519_3918628_c,12.6288,12.4033,12.6443,14.8769,15.0248,15.0889
BSU38180,8.6548,8.5042,8.5444,15.9894,15.7535,15.5599
BSU38190,10.379000000000001,10.3894,10.4135,11.5079,11.689,11.4353
BSU38200,10.9322,10.9054,11.0024,12.0172,12.1067,11.9335
BSU38210,10.8692,10.9368,11.0,9.9061,9.866,10.0022
BSU38220,9.869,9.6907,9.7532,9.0145,8.7102,9.055
new_3923131_3923318,11.901,11.7865,11.7546,10.4556,10.1483,10.3071
BSU38229,11.4583,11.4616,11.3905,9.9095,9.865,9.7726
new_3923478_3923862,10.2441,10.276,10.4736,9.1364,8.9393,8.892999999999999
BSU38230,9.1819,9.0062,9.8612,8.1833,8.3532,8.1083
BSU38240,7.2656,7.1539,7.1211,7.0432,6.9397,6.9924
BSU38250,9.6484,9.6109,9.8887,8.6956,8.5524,8.6538
new_3926400_3926681_c,10.0033,10.5318,10.5907,10.6911,10.8834,10.505999999999998
BSU38260,12.3779,12.4595,12.5178,11.5447,11.3891,11.6999
BSU38270,12.4532,12.3295,12.445,10.9254,10.7214,11.1257
BSU38280,11.4089,11.3042,11.4734,10.0617,9.7443,10.1486
BSU38290,10.4816,10.3901,10.5563,10.5131,10.4797,10.6025
BSU38300,10.4982,10.4832,10.5516,10.5,10.5883,10.6796
BSU38310,10.9452,10.8037,10.842,11.0155,10.9691,11.0166
BSU38320,10.5656,10.3761,10.8686,9.2473,9.1298,9.4857
BSU38330,8.9062,8.7981,8.9469,8.1723,8.0576,8.1987
BSU38340,10.5461,10.4572,10.6302,9.8586,9.594,9.7845
BSU38350,10.1579,10.2661,10.0792,9.2528,8.8834,9.1779
BSU38360,10.7828,10.869000000000002,10.9006,10.5891,10.5078,10.5813
BSU38370,11.8521,12.0445,12.2043,11.367,10.9243,11.0855
BSU38380,9.1553,8.9834,9.1159,9.3072,9.2134,9.3912
BSU38390,7.4883,7.3446,7.2827,7.3356,7.1963,7.2849
BSU38400,13.0882,13.1318,13.1042,10.6593,10.4448,10.4884
BSU38410,8.8873,9.0462,8.8555,8.4765,8.1359,8.2109
new_3943322_3944525_c,7.2543,7.1809,7.0075,9.6852,9.7944,9.715
BSU38420,8.9676,8.9062,8.863,8.4211,8.0673,8.1688
BSU38430,9.9582,9.7907,9.8043,16.3958,16.2806,16.3542
BSU38440,7.1978,7.0085,6.8471,7.478,7.3845,7.4509
BSU38450,10.3983,10.5017,10.5841,11.6801,11.8426,11.6857
BSU_misc_RNA_59,9.7829,9.8075,9.7762,10.9752,11.0354,10.9947
BSU38460,8.4898,8.3798,8.3517,9.3251,9.3322,9.3054
BSU38470,7.3645,7.2485,7.2304,7.7448,7.6422,7.6535
BSU38480,10.5367,10.4488,10.2763,12.28,12.1479,12.338
BSU38490,11.3765,11.5203,11.6132,10.067,9.9933,10.0778
new_3951662_3951749_c,11.9115,11.9654,11.6921,10.3448,10.0505,10.4837
new_3951938_3952042,9.3328,9.0802,9.3341,8.852,9.0865,9.2532
BSU38499,14.744000000000002,14.4753,14.4469,14.8675,14.5601,15.1346
BSU38500,14.1676,14.0313,14.0967,14.1959,14.1019,14.5947
BSU38510,14.4352,14.2325,14.2475,14.4325,14.3538,14.7947
BSU38520,14.3861,14.1956,14.2117,14.4074,14.3283,14.8185
BSU38530,14.1449,14.0638,14.0565,14.204,14.0396,14.5844
new_3956402_3956491,14.3288,14.1247,14.0491,14.2608,14.311,14.6409
BSU38540,14.0916,14.0105,14.0114,14.2884,14.0925,14.5778
new_3957252_3958479_c,7.4521,7.3912,7.0153,7.3706,7.1795,7.0135
BSU38550,13.9999,13.9935,14.1366,13.1498,13.1019,13.1543
BSU38560,7.8665,7.8738,7.817,7.3862,7.2064,7.2163
BSU38570,7.8757,7.8669,7.7858,7.1877,7.0859,7.1361
BSU38580,7.7139999999999995,7.6851,7.6738,7.1415,6.9828,7.1124
BSU38590,8.0989,8.1064,8.0831,7.2612,7.17,7.2011
BSU38600,10.1264,10.1454,10.306,9.8227,9.9857,9.919
BSU38610,8.8748,9.1776,9.0652,14.1983,13.9472,13.2953
BSU38620,8.9664,8.8649,8.8936,11.3046,11.2833,11.1085
BSU38630,8.1297,8.1687,8.3093,13.0438,13.2096,13.0388
new_3965134_3966683_c,7.0211,6.8008,6.7133,7.7997,7.6498,7.2612
new_3966685_3966776_c,8.9006,8.8466,8.7652,8.8901,8.9146,8.8971
BSU38640,8.4508,8.3408,8.3578,7.7083,7.6099,7.5604
new_3966778_3967943_c,9.9177,9.8341,9.6488,9.7026,9.5524,9.6947
BSU38650,9.8869,9.868,9.529,9.5918,9.4704,9.8142
BSU38660,10.5461,10.3838,10.3558,10.2068,10.1544,10.5303
BSU38670,10.5675,10.3659,10.3379,10.2122,10.2327,10.5204
BSU38680,10.8504,10.4901,10.3245,10.503,10.3289,10.7183
BSU38690,10.3894,10.1442,10.1953,10.0648,9.9763,10.265
BSU38700,10.1991,10.1044,10.0246,9.9452,9.8199,10.1637
BSU38710,9.4093,9.3722,9.578,11.6829,11.7652,11.7568
new_3971340_3971882_c,8.2129,8.1021,8.0389,8.4669,8.2917,8.3417
BSU38720,8.2553,8.0809,8.3243,11.4937,11.651,11.3888
BSU38730,7.3592,7.2385,7.2462,8.0149,8.0119,8.0865
BSU38740,7.4543,7.2793,7.2647,8.174,8.1738,8.2421
BSU38750,7.2938,7.1798,7.2131,7.8461,7.9394,8.0548
BSU38760,7.0753,6.8772,6.843999999999999,7.0262,6.9475,7.0186
new_3979198_3979406_c,8.5742,8.9204,9.6706,9.7802,9.824,9.5437
new_3979408_3979516_c,8.4817,8.7731,8.6988,9.9585,10.1115,9.8922
BSU38770,10.5425,10.6477,10.4774,10.1952,9.9396,9.8086
new_3980704_3983186_c,8.9788,8.9018,8.8834,7.7439,7.5896,7.5441
BSU38780,10.3971,10.4719,10.5557,10.7747,10.7734,10.9643
BSU38790,10.0577,10.1639,9.854,12.5873,12.4289,12.6255
new_3983174_3984118,9.1014,9.1803,9.0568,11.895999999999999,11.8445,12.0205
BSU38800,10.4599,10.4317,10.6091,8.12,7.9681,7.8741
BSU38810,10.323,10.6241,10.597000000000001,8.4851,8.3608,8.3215
new_3985282_3985350_c,9.9223,9.7923,9.9022,9.0531,8.9239,9.0562
BSU38820,9.8867,9.9793,10.0621,9.2328,9.283,9.283999999999999
BSU38830,7.6252,7.5727,7.6431,12.1151,12.4044,12.2078
BSU38840,9.5583,9.4325,9.5732,7.7994,7.7327,7.7439
BSU_misc_RNA_60,13.4915,13.7831,13.2207,12.4402,12.1575,11.71
new_3988981_3989722_c,8.3292,8.5337,8.1988,8.3101,7.9962,7.7852
new_3989098_3989183,14.5703,14.6969,14.7478,12.7147,12.9567,12.6603
BSU38850,15.8145,15.6919,15.738,13.8584,13.693,13.6352
new_3989908_3990230,8.0949,8.3519,8.8392,7.8415,7.8762,7.525
BSU38860,12.9312,12.9658,13.0791,11.8712,11.9016,12.061
BSU38870,7.4123,7.2496,7.2274,9.9197,10.1636,9.8169
BSU38880,9.3132,9.1458,9.3421,8.7378,8.4865,8.7322
new_3991968_3992056_c,7.8397,8.3135,8.2382,8.3374,7.8807,8.4057
BSU38890,9.9161,9.9072,9.8849,9.0997,9.061,9.1655
BSU38900,9.515,9.3001,9.3905,8.7935,8.7305,8.8697
BSU38910,9.582,9.4005,9.479,8.7629,8.564,8.8725
BSU38920,12.3108,12.285,12.3413,11.8911,11.6884,11.739
new_3996377_3996599,11.5604,12.0477,11.4732,13.9639,13.4892,13.3172
new_3996629_3996729,8.6181,8.5624,8.5178,13.7744,14.0278,13.8093
new_3996731_3996828,12.6718,12.715,12.7977,13.4408,13.9715,13.4885
BSU38930,12.6945,12.5943,12.6212,14.5526,14.282,14.1247
BSU38940,11.592,11.6483,11.4804,14.0876,14.0708,14.2929
BSU38950,12.9702,13.0187,13.1356,10.8618,10.8236,10.9843
new_3998237_3998480_c,7.7403,7.8753,7.4877,8.1475,7.9659,7.9319
new_3999273_3999349,14.4232,14.368,14.4408,12.6353,12.4864,12.2856
BSU38960,13.9027,13.864,14.075999999999999,11.9374,11.8824,11.8243
BSU38970,7.5243,7.3871,7.397,7.6572,7.5213,7.5944
BSU38980,7.3603,7.3179,7.2421,7.1747,7.2504,7.4445
BSU38990,7.2313,7.1916,7.164,7.257999999999999,7.1603,7.1729
BSU39000,6.9982,6.809,6.7887,6.9477,6.8354,6.8754
new_4004135_4004219_c,7.0293,7.051,7.0083,6.9605,6.7749,6.8427
BSU39010,10.91,10.7255,10.8649,9.6473,9.6813,9.7733
new_4005137_4005322_c,12.3252,12.2132,12.2243,11.0738,10.8842,11.1803
new_4005324_4006049_c,10.2109,10.4007,10.3214,9.8621,9.857000000000001,9.7024
BSU_misc_RNA_63,11.3036,11.2301,11.2682,10.4327,10.6082,10.6474
new_4005626_4005729,11.3141,11.4775,11.394,10.5466,10.5812,10.6777
BSU39020,11.1977,11.33,11.3347,10.485999999999999,10.4415,10.6814
BSU39029,9.5239,9.2926,9.282,10.7386,10.7033,10.6565
BSU39030,9.6903,9.4687,9.4409,10.8671,10.8298,10.8255
new_4007659_4007722_c,9.8728,9.6068,9.5851,10.7064,10.8017,10.5782
BSU39040,10.4766,10.513,10.5017,14.5477,14.59,14.362
BSU39050,8.2769,8.3405,8.3024,14.7137,14.7082,14.6082
new_4010329_4010403,7.0482,6.9718,7.0452,7.1117,6.9292,6.9604
BSU39060,7.1396,6.9671,7.0182,7.2231,7.1765,7.1389
new_4011685_4011824,7.3416,7.1989,7.1966,7.404,7.3484,7.236000000000001
BSU39070,8.6098,8.4639,8.5851,7.4831,7.2856,7.3941
new_4012758_4012865_c,10.651,10.5366,10.9078,9.753,9.7728,9.6184
BSU39080,11.370999999999999,11.557,11.6678,10.5357,10.5604,10.5925
BSU39090,10.7487,10.8348,10.8252,10.3959,10.2659,10.3228
BSU39100,10.1227,10.2239,10.2263,9.2087,9.1802,9.2327
BSU39110,12.1918,11.8743,11.8175,10.9042,10.8328,11.3777
BSU39120,11.7481,11.3551,11.1168,10.0618,9.8523,10.665
new_4018701_4018785_c,12.1989,11.9668,11.7031,10.4394,10.2527,11.0416
BSU39129,12.1094,11.8943,11.6309,10.2361,9.8404,10.8848
BSU39139,12.1723,11.9519,11.6832,10.2932,10.1962,11.0686
BSU39140,12.0883,11.8236,11.5553,10.1774,9.7009,10.8473
BSU39150,12.7311,12.3876,11.8623,10.6406,10.367,11.2467
BSU39160,12.4972,12.103,11.829,10.3071,10.0461,11.057
BSU39170,12.6047,12.3063,11.9145,10.4918,10.165,11.0847
new_4020908_4020976_c,12.8953,12.2655,12.0204,10.6559,10.3475,11.2769
BSU39180,12.8692,12.475,12.2006,10.6279,10.6339,11.4708
new_4021307_4021428_c,13.6728,13.2686,13.1042,11.5665,11.2493,12.3546
BSU39190,13.6313,13.3112,13.0516,11.6136,11.3404,12.3289
BSU39200,13.7872,13.2923,13.0666,11.4431,11.1633,12.3188
BSU39210,13.3774,13.0822,12.6858,11.2324,10.9661,11.9325
new_4022729_4023053_c,15.3696,15.1174,15.1051,13.5409,13.5509,14.3832
BSU39220,16.3685,16.0122,15.7064,14.5457,14.6144,15.4285
BSU39230,15.2825,15.0199,14.7328,13.2238,12.7441,13.6709
BSU39240,10.8839,10.8386,10.9184,10.5252,10.4785,10.6548
new_4031646_4031766_c,11.6179,11.6768,11.4262,11.1022,11.3323,11.2443
BSU39250,11.2635,11.3356,11.1046,11.4952,11.0297,11.1082
BSU39260,10.042,10.048,9.9613,8.8838,8.5211,8.6367
BSU39270,10.0551,10.0081,9.8681,8.6968,8.399,8.4221
new_4035641_4035833_c,9.6831,9.943999999999999,9.6474,8.5312,8.1696,8.1812
new_4035835_4035968_c,9.2714,9.6119,9.8728,8.9056,8.8652,8.9786
BSU39280,12.6296,12.5651,12.7155,11.7827,11.76,12.107000000000001
BSU39290,12.8669,12.9048,12.9701,12.1615,12.0089,12.4284
BSU39300,10.2752,10.0938,10.1078,10.3564,9.4635,10.3051
BSU39310,10.1639,10.0151,10.0644,10.3639,9.5967,10.2368
BSU39320,10.4787,10.3948,10.2812,10.8689,9.9873,10.6728
new_4039160_4039225_c,10.4884,10.562999999999999,10.4759,11.0397,10.0664,11.0548
BSU39330,8.296,8.3022,8.3147,7.7204,7.4358,7.5444
new_4040876_4040985_c,8.4384,8.3153,8.3249,7.9059,7.7405,7.686
BSU39339,7.468,7.2654,7.3288,7.5779,7.3676,7.371
BSU39340,10.8672,10.9764,11.1324,8.8823,8.7481,8.6874
BSU39350,7.291,7.1146,7.04,6.9426,6.827999999999999,6.9116
BSU39360,7.5173,7.348,7.2741,7.2072,7.08,7.2039
BSU39370,7.8223,7.7193,7.7079,7.6651,7.6668,7.7104
BSU39380,7.9475,7.8061,7.8148,7.9098,7.8348,7.9271
new_4047463_4047537,8.0015,7.8,7.7351,7.8881,7.8637,8.2307
