,base,6PGCt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,3GMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,DHAt_REV_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s
DM_RNA_BSU25500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00500_s,1.8803073539677133e-08,2.1401870668592282e-08,2.0445259655270166e-08,1.8857786219052392e-08,1.9190097230254878e-08,1.880906604131654e-08,1.9176204146494608e-08,1.8807819838347247e-08,1.88093592061849e-08,1.8809048188394555e-08,1.888186527360883e-08,2.034055792614751e-08,2.008485740734357e-08,1.917100889924542e-08,1.84000850728406e-08,1.2980541770004724e-08,1.8030147503173494e-08,1.907332079327113e-08,2.865245649819396e-08,1.9014593695704924e-08,1.8780686159443815e-08,1.880921603399883e-08,1.884560830605486e-08,3.506035408160561e-10,1.880909012863968e-08,1.9557896593373336e-08,1.80265198730859e-08,1.7141163343336798e-08,1.8700038482720607e-08,1.8743413182199603e-08,2.7678675948047474e-08,3.007112589618336e-08,1.8812778973593718e-08,1.9103613078342616e-08,2.1585704892826593e-08,1.880947314467842e-08,1.8857786219052392e-08
DM_RNA_BSU00380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU17680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04470_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU26690_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13890_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13910_s,0.0,4.596642686634739e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13900_s,0.0,4.596642686634739e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU09440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01770_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU16780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU36890_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU10140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU10120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU10130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29010_s,0.0,-4.525270309299045e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4459685715209813e-10,0.0,0.0,0.0,1.9079015117704683e-11,0.0,0.0,2.2880258890845676e-09,2.9039072046739077e-10,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24040_s,1.234133845994661e-10,1.2343490705865528e-10,1.233967606394769e-10,1.234376550412578e-10,1.2340750049403845e-10,1.23403334727708e-10,1.233182464343687e-10,1.23389899532846e-10,1.2340303108728602e-10,1.2340428344035444e-10,1.23385421170811e-10,1.233868258893763e-10,0.0,1.240802255355352e-10,1.2337566229106685e-10,1.0437189266521635e-10,4.765502067793551e-11,4.039022638288097e-11,0.0,1.52920308704445e-10,1.2342009843709505e-10,1.2340513219529995e-10,1.2339222030303262e-10,4.5867283749326316e-11,1.2340421137151397e-10,9.900944860961613e-11,1.234023611357203e-10,4.7485749705765767e-11,1.3638960123019483e-10,3.3203131093504015e-11,2.5440142004786984e-11,3.215897342426311e-11,1.234026178189283e-10,1.2340429708721805e-10,3.314108340860926e-11,1.2340488647177835e-10,1.234376550412578e-10
DM_RNA_BSU24080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89523610711214e-11,0.0,0.0,0.0,0.0,0.0,2.5414716899538284e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24090_s,5.009240589252631e-10,5.004883980435398e-10,5.008302785593761e-10,5.009134053481537e-10,5.008670074054136e-10,5.008790850346038e-10,5.007322729671409e-10,5.008656498397419e-10,5.008787813941819e-10,5.008800337472503e-10,5.007961991687686e-10,5.008430841471102e-10,3.774367665141269e-10,5.015364837932692e-10,5.006889881913212e-10,4.792189799456298e-10,4.2503656224450485e-10,4.178237443027801e-10,3.7453267009845895e-10,5.303863129485656e-10,5.008666107848312e-10,5.008808825021958e-10,5.00845229915613e-10,4.2223896652197063e-10,5.008799616784098e-10,4.764169780812468e-10,5.008066420895118e-10,4.2421777018577794e-10,5.138393622061093e-10,4.105651820877564e-10,3.6515597660656225e-10,4.0628658448845004e-10,5.008653733924323e-10,5.008443122040604e-10,4.1046415417488687e-10,5.008806367786742e-10,5.009134053481537e-10
DM_RNA_BSU24030_s,1.234133845994661e-10,1.2343490705865528e-10,1.233967606394769e-10,1.234376550412578e-10,1.2340750049403845e-10,1.23403334727708e-10,1.233182464343687e-10,1.23389899532846e-10,1.2340303108728602e-10,1.2340428344035444e-10,1.23385421170811e-10,1.233868258893763e-10,0.0,1.240802255355352e-10,1.2337566229106685e-10,1.0437189266521635e-10,4.765502067793551e-11,4.039022638288097e-11,0.0,1.52920308704445e-10,1.2342009843709505e-10,1.2340513219529995e-10,1.2339222030303262e-10,4.5867283749326316e-11,1.2340421137151397e-10,9.900944860961613e-11,1.234023611357203e-10,4.7485749705765767e-11,1.3638960123019483e-10,3.3203131093504015e-11,2.5440142004786984e-11,3.215897342426311e-11,1.234026178189283e-10,1.2340429708721805e-10,3.314108340860926e-11,1.2340488647177835e-10,1.234376550412578e-10
DM_RNA_BSU24060_s,1.234133845994661e-10,1.2343490705865528e-10,1.233967606394769e-10,1.234376550412578e-10,1.2340750049403845e-10,1.23403334727708e-10,1.233182464343687e-10,1.23389899532846e-10,1.2340303108728602e-10,1.2340428344035444e-10,1.23385421170811e-10,1.233868258893763e-10,0.0,1.240802255355352e-10,1.2337566229106685e-10,1.0437189266521635e-10,4.765502067793551e-11,4.039022638288097e-11,0.0,1.52920308704445e-10,1.2342009843709505e-10,1.2340513219529995e-10,1.2339222030303262e-10,4.5867283749326316e-11,1.2340421137151397e-10,9.900944860961613e-11,1.234023611357203e-10,4.7485749705765767e-11,1.3638960123019483e-10,3.3203131093504015e-11,2.5440142004786984e-11,3.215897342426311e-11,1.234026178189283e-10,1.2340429708721805e-10,3.314108340860926e-11,1.2340488647177835e-10,1.234376550412578e-10
DM_RNA_BSU24050_s,1.234133845994661e-10,1.2343490705865528e-10,1.233967606394769e-10,1.234376550412578e-10,1.2340750049403845e-10,1.23403334727708e-10,1.233182464343687e-10,1.23389899532846e-10,1.2340303108728602e-10,1.2340428344035444e-10,1.23385421170811e-10,1.233868258893763e-10,0.0,1.240802255355352e-10,1.2337566229106685e-10,1.0437189266521635e-10,4.765502067793551e-11,4.039022638288097e-11,0.0,1.52920308704445e-10,1.2342009843709505e-10,1.2340513219529995e-10,1.2339222030303262e-10,4.5867283749326316e-11,1.2340421137151397e-10,9.900944860961613e-11,1.234023611357203e-10,4.7485749705765767e-11,1.3638960123019483e-10,3.3203131093504015e-11,2.5440142004786984e-11,3.215897342426311e-11,1.234026178189283e-10,1.2340429708721805e-10,3.314108340860926e-11,1.2340488647177835e-10,1.234376550412578e-10
DM_RNA_BSU24070_s,5.009240589252631e-10,5.004883980435398e-10,5.008302785593761e-10,5.009134053481537e-10,5.008670074054136e-10,5.008790850346038e-10,5.007322729671409e-10,5.008656498397419e-10,5.008787813941819e-10,5.008800337472503e-10,5.007961991687686e-10,5.008430841471102e-10,3.774367665141269e-10,5.015364837932692e-10,5.006889881913212e-10,4.792189799456298e-10,4.2503656224450485e-10,4.178237443027801e-10,3.7453267009845895e-10,5.303863129485656e-10,5.008666107848312e-10,5.008808825021958e-10,5.00845229915613e-10,4.2223896652197063e-10,5.008799616784098e-10,4.764169780812468e-10,5.008066420895118e-10,4.2421777018577794e-10,5.138393622061093e-10,4.105651820877564e-10,3.6515597660656225e-10,4.0628658448845004e-10,5.008653733924323e-10,5.008443122040604e-10,4.1046415417488687e-10,5.008806367786742e-10,5.009134053481537e-10
DM_RNA_BSU39450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29360_s,0.0,1.0566786695219154e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29380_s,0.0,1.0566786695219154e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29350_s,0.0,1.0566786695219154e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29340_s,0.0,1.0566786695219154e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3901196277623155e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29370_s,0.0,1.0566786695219154e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5434316818643007e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29140_s,3.0782340979418176e-09,3.617542636829389e-09,1.570700939043562e-09,3.1175541841377967e-09,3.1174394338884554e-09,3.117568670123826e-09,3.1169208513665676e-09,3.1175561453996803e-09,3.1175700177543652e-09,3.1175718236002067e-09,3.1170470648798265e-09,3.1173458275903894e-09,3.1172724932879524e-09,2.99644610794023e-09,2.904802361266726e-09,3.0878899396486115e-09,3.3740295458033695e-09,3.116833131862045e-09,2.9846586179424316e-09,3.1174935661314088e-09,3.1173079704654724e-09,3.117572986492946e-09,3.117365661410478e-09,6.712585264296489e-09,3.1175714800589565e-09,3.06544918860556e-09,3.1170043798251782e-09,3.5989233276949586e-09,3.02532700313016e-09,3.1167439276003685e-09,8.327800512774752e-09,5.888643911287831e-10,3.1174714195494803e-09,2.9922188494304484e-09,5.944676197731234e-10,3.117571701355177e-09,3.1175541841377967e-09
DM_RNA_BSU29120_s,3.0782340979418176e-09,3.617542636829389e-09,1.570700939043562e-09,3.1175541841377967e-09,3.1174394338884554e-09,3.117568670123826e-09,3.1169208513665676e-09,3.1175561453996803e-09,3.1175700177543652e-09,3.1175718236002067e-09,3.1170470648798265e-09,3.1173458275903894e-09,3.1172724932879524e-09,2.99644610794023e-09,1.2918492225695494e-09,3.0878899396486115e-09,3.3740295458033695e-09,3.116833131862045e-09,0.0,3.1174935661314088e-09,3.1173079704654724e-09,3.117572986492946e-09,3.117365661410478e-09,6.712585264296489e-09,3.1175714800589565e-09,3.06544918860556e-09,3.1170043798251782e-09,3.5989233276949586e-09,3.02532700313016e-09,7.7713003544581e-10,5.264821194904151e-09,5.888643911287831e-10,3.1174714195494803e-09,2.9922188494304484e-09,5.944676197731234e-10,3.117571701355177e-09,3.1175541841377967e-09
DM_RNA_BSU11330_s,7.640096980403035e-11,7.630844460408378e-11,7.638535481712245e-11,7.639390184782418e-11,7.639061449396878e-11,7.639390184782418e-11,7.638141013163247e-11,7.639390184782418e-11,7.639390184782418e-11,7.639390184782418e-11,7.638075269006284e-11,7.638995702835092e-11,7.638601227071616e-11,7.638995702835092e-11,7.636103024171813e-11,7.586191052103605e-11,7.637483579323428e-11,7.638535481712245e-11,7.579827847230717e-11,7.639192943035774e-11,7.638798464180373e-11,7.639390184782418e-11,7.638929956445079e-11,7.617045960874945e-11,7.639390184782418e-11,7.638009525021098e-11,7.637943781207685e-11,7.624338509714531e-11,7.638864210226841e-11,7.637089127264631e-11,6.875201414559738e-11,7.571630223918069e-11,7.639127196130439e-11,7.638666972602763e-11,7.636300241698475e-11,7.639390184782418e-11,7.639390184782418e-11
DM_RNA_BSU11340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33720_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30770_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30760_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15180_s,1.0381683585520028e-09,1.0369110874047957e-09,1.0379561755735853e-09,1.0380723162044813e-09,1.038027646264233e-09,1.0380723162044813e-09,1.0379025735359326e-09,1.0380723162044813e-09,1.0380723162044813e-09,1.0380723162044813e-09,1.0378936399446847e-09,1.038018712346208e-09,1.0379651093282218e-09,1.038018712346208e-09,1.0376256430609127e-09,1.030843395368631e-09,1.037813238673811e-09,1.0379561755735853e-09,1.0299787364546195e-09,1.038045514170309e-09,1.0379919107321792e-09,1.0380723162044813e-09,1.0380097784515235e-09,1.0350360895287417e-09,1.0380723162044813e-09,1.0378847063767783e-09,1.0378757728322134e-09,1.0360270315911098e-09,1.0380008445801807e-09,1.0377596388769162e-09,9.342311472715573e-10,1.0288648090842797e-09,1.0380365802056006e-09,1.0379740431061998e-09,1.0376524418039725e-09,1.0380723162044813e-09,1.0380723162044813e-09
