,base,6PGCt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ARGPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s
transcription_TU_BSU26810_s,1.4280410417906881e-10,1.4263976117961505e-10,1.427859775538898e-10,1.427908931798238e-10,1.4280318246940703e-10,1.4280318246940703e-10,1.4280318246940703e-10,1.4277983309371284e-10,1.4280318246940703e-10,1.4279703778448173e-10,1.4277860421130956e-10,1.4278843536043538e-10,1.427429680182585e-10,1.4279580885712874e-10,1.4279949564881975e-10,1.4279212209433395e-10,1.4278720645555727e-10,1.4276508671677796e-10,1.418075638846771e-10,1.4279949564881975e-10,1.4167391175025853e-10,1.4278474865543302e-10,1.4239780543446906e-10,1.4280318246940703e-10,1.4280318246940703e-10,1.4279335101205487e-10,1.4279457993298644e-10,1.4277614645613493e-10,1.4252675111140677e-10,1.427601713605414e-10,1.285214284944982e-10,1.4153049272644126e-10,1.4274665439577161e-10,1.4280318246940703e-10,1.4279826671504535e-10,1.4280318246940703e-10,1.4278966426852425e-10
translation_BSU26860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU26860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU26970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27200_s,1.593129352142931e-08,1.5894414907433457e-08,1.5926320952655162e-08,1.5928171382968024e-08,1.5930186825284715e-08,1.5930186825284715e-08,1.593018637352934e-08,1.5925808165167744e-08,1.5930181937904808e-08,1.592863594782858e-08,1.5925609037072638e-08,1.5928469770503503e-08,1.5922723733326812e-08,1.5933131562663403e-08,1.5929455459567707e-08,1.5929768397393173e-08,1.592729134075833e-08,1.593021132973487e-08,1.6089605800601056e-08,0.0,0.0,1.5928115459818022e-08,1.599404554552977e-08,1.5930184656225035e-08,1.593033106003749e-08,1.592803653536e-08,1.5928699070850994e-08,1.592283608788247e-08,1.5875297632065412e-08,1.591736538426876e-08,1.3879745485980088e-08,1.578732233948419e-08,1.591845802070021e-08,1.5930186825284715e-08,1.59287440771123e-08,1.5930160980951e-08,1.5926890803188784e-08
transcription_TU_BSU27200_s,4.423693536584151e-10,4.4166613136907533e-10,4.4226669780593294e-10,4.42308476402428e-10,4.4234042489957404e-10,4.4234042489957404e-10,4.423404123554861e-10,4.4226446567485496e-10,4.423402891895709e-10,4.423093685216877e-10,4.422613374482346e-10,4.423215658374922e-10,4.4225086033477463e-10,4.4243660588404555e-10,4.4232732152546355e-10,4.423504218948083e-10,4.422912433715641e-10,4.424155728774814e-10,4.487456005966991e-10,0.0,0.0,4.423189322838629e-10,4.449111914810522e-10,4.4234036467035066e-10,4.4234442992867556e-10,4.422999285640492e-10,4.423159245936042e-10,4.4218913390556806e-10,4.413556562649304e-10,4.420684172065344e-10,4.123390953361264e-10,4.408597608476092e-10,4.421251764502588e-10,4.4234042489957404e-10,4.423099694899853e-10,4.423397072687212e-10,4.4227531756546336e-10
translation_BSU27220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU27220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27250_s,5.236412158224426e-09,5.2259599747675854e-09,5.23464255781667e-09,5.2359774422659365e-09,5.236736444075356e-09,5.236736444075356e-09,5.236872836850478e-09,5.235141326721112e-09,5.236767774064392e-09,5.236045370687527e-09,5.235338437826607e-09,5.236063714176048e-09,5.236596321607799e-09,5.2378699961049275e-09,5.236519413769544e-09,5.2360150286830034e-09,5.235859197801898e-09,5.239994082065239e-09,5.456907951421915e-09,5.236485831412594e-09,0.0,5.235901683569981e-09,5.248231842365809e-09,5.236781890676923e-09,5.236846661599928e-09,5.2361164235869265e-09,5.236482876515588e-09,5.23415619003399e-09,5.221207584357338e-09,5.232600647804947e-09,4.575592159192582e-09,5.177590392300508e-09,5.234470696225901e-09,5.2367364440753515e-09,5.236255659274995e-09,5.236775806921407e-09,5.235484747916192e-09
translation_BSU27260_s,4.424778331410901e-09,4.4159462163140935e-09,4.4232830156674305e-09,4.424410995591007e-09,4.4250523535778e-09,4.4250523535778e-09,4.425167605734752e-09,4.423704476349682e-09,4.425078827478712e-09,4.424468395237723e-09,4.4238710356124215e-09,4.424483895520756e-09,4.4249339498235785e-09,4.426010207220031e-09,4.424868962552533e-09,4.424442756185622e-09,4.424311078791779e-09,4.427805063936282e-09,4.611097700174709e-09,4.424840585396409e-09,0.0,4.424346979347414e-09,4.43476598721274e-09,4.425090756043415e-09,4.425145487597762e-09,4.4245284350741886e-09,4.424838088502763e-09,4.4228720339568865e-09,4.4119304372893965e-09,4.421557597785575e-09,3.866384162975056e-09,4.375073826224714e-09,4.423137792293131e-09,4.425052353577797e-09,4.42464608949804e-09,4.425085615258319e-09,4.423994667919143e-09
translation_BSU27270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27320_s,3.178214709725263e-11,3.1723394650832675e-11,3.1775315154863703e-11,3.177712763181266e-11,3.1780738017824506e-11,3.1780738017824506e-11,3.1780731977783527e-11,3.176719624492331e-11,3.178073890556573e-11,3.1778302454919165e-11,3.177297372411159e-11,3.177700939202269e-11,3.176596387811676e-11,3.178262398497446e-11,3.177956957315885e-11,3.177872072515663e-11,3.177574426571127e-11,3.17778565607008e-11,3.225223888003665e-11,3.177942812413223e-11,3.141193919661403e-11,3.177634369915986e-11,3.1630057757083523e-11,3.178072896332836e-11,3.178078614219291e-11,3.177683990840096e-11,3.177828757036066e-11,3.1770131931866324e-11,3.1693724156903296e-11,3.176293169292815e-11,2.7842049008592673e-11,3.1349032347925075e-11,3.176262982210878e-11,3.1780738017824506e-11,3.17787910473599e-11,3.178074016874142e-11,3.177563067185759e-11
transcription_TU_BSU27320_s,8.82505105462833e-13,8.815139828000205e-13,8.823860668801546e-13,8.824172322945909e-13,8.824695725547642e-13,8.824695725547642e-13,8.824694048383197e-13,8.82184560277308e-13,8.824695972050609e-13,8.824258987124766e-13,8.823497940469452e-13,8.824235318536734e-13,8.822940779319346e-13,8.82550691726691e-13,8.824515015097039e-13,8.82456679178759e-13,8.823931916391465e-13,8.825381110217113e-13,8.995279614786827e-13,8.824475737690952e-13,8.766141991151196e-13,8.824194207001326e-13,8.798628616667731e-13,8.824693211346322e-13,8.824709088450287e-13,8.823996598874769e-13,8.82435068059489e-13,8.822804584233999e-13,8.811302155681119e-13,8.821427793075114e-13,8.271308225430716e-13,8.754193147209639e-13,8.821870998034257e-13,8.824695725547642e-13,8.8243467473266e-13,8.824696322802095e-13,8.823804545344766e-13
translation_BSU27330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95795281900678e-11,0.0,2.449449935334856e-11,0.0,0.0,0.0,1.932069964359994e-11,0.0,0.0,0.0,1.958038064559576e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU27330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436821291868584e-13,0.0,6.8019742610175e-13,0.0,0.0,0.0,5.391835103973395e-13,0.0,0.0,0.0,5.436969440132995e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27410_s,1.930883690366795e-08,1.926853709343461e-08,1.93001890854231e-08,1.930399577880137e-08,1.930681088701585e-08,1.930681088701585e-08,1.9306560872745546e-08,1.930067220806403e-08,1.930696761404042e-08,1.930505964611407e-08,1.9301409982377255e-08,1.930283416778098e-08,1.9294434032929908e-08,1.9303553542042858e-08,1.930575262609891e-08,1.930407751638271e-08,1.9302788896706526e-08,1.9299548376795912e-08,1.8880763592074e-08,1.930590152003881e-08,1.9050126387623475e-08,1.9302319241557897e-08,1.9228385822585517e-08,1.930678506622627e-08,1.9306828742391655e-08,1.9304394278391776e-08,1.9305283475643458e-08,1.930100690168325e-08,1.9247347003911494e-08,1.9299734831267297e-08,1.6422389859132083e-08,1.901013199376972e-08,1.9293333664454003e-08,1.930681088701585e-08,1.930570436325996e-08,1.9306712334141474e-08,1.9303602235234414e-08
transcription_TU_BSU27410_s,5.361546875953243e-10,5.35424567985748e-10,5.359574831635632e-10,5.360515501817461e-10,5.361006135636252e-10,5.361006135636252e-10,5.360936713086616e-10,5.35985451585091e-10,5.361049654710699e-10,5.360665388620584e-10,5.360088504980633e-10,5.360251146036132e-10,5.358995228232205e-10,5.360276275290311e-10,5.360799602227744e-10,5.360509092561175e-10,5.360267680804956e-10,5.359891701787572e-10,5.265921180948402e-10,5.360840946928945e-10,5.316326121033766e-10,5.360195472632326e-10,5.348818109984026e-10,5.360998965865325e-10,5.361011093616095e-10,5.360567946557602e-10,5.360785756632833e-10,5.360034781652839e-10,5.351033829508738e-10,5.360059924110428e-10,4.878759041087371e-10,5.308564723160409e-10,5.358602283976266e-10,5.361006135636252e-10,5.360815307570835e-10,5.360978770031061e-10,5.360435325541607e-10
translation_BSU27430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27460_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27550_s,1.1462508508155938e-08,1.1437399283961967e-08,1.1461203596594676e-08,1.1460210387339765e-08,1.1461834335050098e-08,1.1461834335050098e-08,1.1461845708944197e-08,1.1460006925320505e-08,1.1461828835198615e-08,1.1460930600545216e-08,1.1458598510117671e-08,1.1459812523995806e-08,1.1452127449291744e-08,1.1460437500329537e-08,1.1461483889006784e-08,1.1461058433991748e-08,1.145970480116853e-08,1.145474248518475e-08,1.1643710544154542e-08,1.1461427222936848e-08,1.1313296282807744e-08,1.1459580848939013e-08,1.1372302424380306e-08,1.146178680823077e-08,1.1461844835714213e-08,1.1460448545417806e-08,1.1460118392070893e-08,1.1458497689713687e-08,1.142860991358873e-08,1.1454087067116122e-08,9.618189357940534e-09,1.1276375587263414e-08,1.145482164851265e-08,1.1461834335050098e-08,1.1461184325845604e-08,1.1461788017112698e-08,1.1460231561343002e-08
transcription_TU_BSU27550_s,3.1828316220754066e-10,3.1781678810387897e-10,3.1827241725292145e-10,3.1823792410318685e-10,3.182657382176666e-10,3.182657382176666e-10,3.182660540415301e-10,3.182478268539176e-10,3.182655855008988e-10,3.1824928344156767e-10,3.1821044272593217e-10,3.18230331780182e-10,3.180808322706838e-10,3.182373188629117e-10,3.182611911750313e-10,3.18259745349904e-10,3.1822906837959484e-10,3.181223622117121e-10,3.247477872401048e-10,3.182596176779962e-10,3.1572059586103457e-10,3.182290822985545e-10,3.1634676837143583e-10,3.1826441851980707e-10,3.182660297941734e-10,3.1824108148529495e-10,3.182301856538366e-10,3.1821109890903037e-10,3.177314684431272e-10,3.181110703980033e-10,2.85736903650774e-10,3.148919200943605e-10,3.1815047889494817e-10,3.182657382176666e-10,3.1825460092412326e-10,3.1826445208735726e-10,3.1824024009456527e-10
translation_BSU27560_s,4.651843716893923e-09,4.643418872211197e-09,4.652551271197775e-09,4.6513543466662845e-09,4.652053796219424e-09,4.652053796219424e-09,4.652065132745063e-09,4.652275033505559e-09,4.652051769406028e-09,4.651821750003122e-09,4.65078896840444e-09,4.651395886722148e-09,4.64882072484652e-09,4.652438584656567e-09,4.65198846037144e-09,4.652077055259944e-09,4.6513067540206445e-09,4.64977066364771e-09,4.637334239346251e-09,4.651894936001294e-09,4.595106995611434e-09,4.651285281011061e-09,4.632788353340862e-09,4.6520416655416965e-09,4.6520879728804394e-09,4.651621286731879e-09,4.651475323405594e-09,4.650351025245211e-09,4.6371909668963585e-09,4.649180998191593e-09,3.898916287006009e-09,4.599242433442144e-09,4.650658608556201e-09,4.652053796219424e-09,4.651750270355903e-09,4.652070925713026e-09,4.65139067732897e-09
transcription_TU_BSU27560_s,1.291692413798237e-10,1.2902902444408584e-10,1.291992352284217e-10,1.2916319173220847e-10,1.2917560072862474e-10,1.2917560072862474e-10,1.291759155148619e-10,1.2919507195659683e-10,1.2917554444921579e-10,1.2917266409116602e-10,1.2915450483356366e-10,1.2916574797128024e-10,1.291201806637102e-10,1.2919049393296656e-10,1.2917589057995996e-10,1.2918255913991504e-10,1.2916397418271846e-10,1.291339398659971e-10,1.2933712386697076e-10,1.2917329360580416e-10,1.2823582821783898e-10,1.2916478063174243e-10,1.2887167166661667e-10,1.2917526389082117e-10,1.2917654972683304e-10,1.2916920163141876e-10,1.2916444709295154e-10,1.2914374555265024e-10,1.2892044671253673e-10,1.2912036857610097e-10,1.158288973093388e-10,1.2843349085337846e-10,1.2916912274065726e-10,1.2917560072862474e-10,1.2916997788372747e-10,1.2917607637072244e-10,1.2916490194839703e-10
translation_BSU27600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.900742680403821e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27650_s,2.6121019989442526e-07,2.6135708799991983e-07,2.6147449235553807e-07,2.612891905964791e-07,2.6132794077625473e-07,2.6132794077625473e-07,2.6132770960112967e-07,2.609924106123432e-07,2.6132825569054683e-07,2.613427728756467e-07,2.6126570188232037e-07,2.6124916251581804e-07,2.611754451659727e-07,2.6108572249781107e-07,2.613332444001971e-07,2.6138693924338454e-07,2.612746968547072e-07,2.610137113875232e-07,2.2317758512737104e-07,2.6131621287975164e-07,2.5969664081281304e-07,2.612408715273463e-07,2.5731973024610543e-07,2.613276767749621e-07,2.6131539681390617e-07,2.6132614899835885e-07,2.613241465867774e-07,2.613776612893778e-07,2.6073135362666877e-07,2.613666786230634e-07,2.0957228191927155e-07,2.5690354359256166e-07,2.6169864931467067e-07,2.6132794077625473e-07,2.61342578976502e-07,2.613345880443225e-07,2.613430354267067e-07
transcription_TU_BSU27650_s,7.253107673953357e-09,7.262461351051455e-09,7.261027869420606e-09,7.255724528223725e-09,7.256406571304177e-09,7.256406571304177e-09,7.2564001521639516e-09,7.247837461531081e-09,7.256415315666268e-09,7.257015429126696e-09,7.255466241501188e-09,7.254691775334133e-09,7.254102203708597e-09,7.249916970333851e-09,7.2566720384449045e-09,7.25839949255164e-09,7.255440241598225e-09,7.248901364970816e-09,6.224512938282291e-09,7.2561991091072225e-09,7.247364174942447e-09,7.2545797181333205e-09,7.1579405879193195e-09,7.256399240665482e-09,7.25605825764684e-09,7.256672018380687e-09,7.256577012474736e-09,7.258654239100649e-09,7.248699227931922e-09,7.258861698533194e-09,6.22596755980919e-09,7.1740116755493135e-09,7.268515666189739e-09,7.256406571304177e-09,7.256970642125267e-09,7.256591148887213e-09,7.257259148391162e-09
translation_BSU27810_s,2.4451720516483147e-08,0.0,2.4442008076867308e-08,2.444610347023522e-08,2.444964036388166e-08,2.444964036388166e-08,0.0,2.444213033591837e-08,4.2252178876775765e-08,2.4447528223932135e-08,2.4442795939033246e-08,2.4444797508206924e-08,2.4433727245179008e-08,2.4445949941571002e-08,2.444836556201645e-08,2.4446257384080322e-08,2.4444680062388333e-08,0.0,2.3965220797702566e-08,2.444851445595635e-08,2.0219844986288131e-07,2.4444066059271053e-08,0.0,2.4449614543092078e-08,2.4449658219257464e-08,2.4446646322859687e-08,2.4447607697388214e-08,2.4442248517462153e-08,0.0,2.444003828073292e-08,0.0,0.0,6.817496078440509e-08,2.444964036388166e-08,2.444824511987449e-08,2.4449541811007283e-08,2.4445637750911046e-08
translation_BSU27850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705389811725984e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819237299142745e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033154132268874e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27900_s,5.694784345688024e-08,5.690001128444018e-08,5.699155722736693e-08,5.694248269802821e-08,5.694960454904676e-08,5.694960454904676e-08,5.6949576596136065e-08,5.690494716205586e-08,5.694951020390909e-08,5.695068475428175e-08,5.6936181175023215e-08,5.694583677540182e-08,5.6924412025961004e-08,5.692976188167799e-08,5.695072339033946e-08,5.694730172449233e-08,5.6942980331670305e-08,5.689214372169364e-08,5.745902399473276e-08,5.6947423226586786e-08,0.0,5.694023856653956e-08,5.576171000658079e-08,5.6949902895603404e-08,5.6949249419064607e-08,5.694790020759753e-08,5.6946533678963426e-08,5.693708399495501e-08,5.679096911230321e-08,5.69278435693376e-08,4.769082800532852e-08,5.598256497301075e-08,5.701572464162806e-08,5.694960454904676e-08,5.6948351721332025e-08,5.6949827422652346e-08,3.076030348323114e-08
translation_BSU27910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU27940_s,3.3063979678782014e-06,3.3026786275424588e-06,3.3059369066366277e-06,3.3060777260721273e-06,3.3063548047043237e-06,3.3063548047043237e-06,3.306353734427019e-06,3.3058240551068416e-06,3.306355715809709e-06,3.3062164040602677e-06,3.305800640845523e-06,3.306014699539973e-06,3.3049811328695707e-06,3.306177497096431e-06,3.306269819281052e-06,3.3060789330280386e-06,3.3059909525997688e-06,3.3054801261049614e-06,3.2780992671241975e-06,3.306270668575302e-06,3.2808559563780983e-06,3.3059333717342814e-06,3.296714584876097e-06,3.3063534262456002e-06,3.306354503001827e-06,3.3061341780479824e-06,3.306163422200554e-06,3.3057501681152e-06,3.3001233668986764e-06,3.305433963791429e-06,2.9829235358307646e-06,3.2771634235827685e-06,3.3050575185092067e-06,3.3063548047043237e-06,3.306246444504826e-06,3.3063539475093884e-06,3.306050559113184e-06
translation_BSU27960_s,3.3063979678782014e-06,3.3026786275424588e-06,3.3059369066366277e-06,3.3060777260721273e-06,3.3063548047043237e-06,3.3063548047043237e-06,3.306353734427019e-06,3.3058240551068416e-06,3.306355715809709e-06,3.3062164040602677e-06,3.305800640845523e-06,3.306014699539973e-06,3.3049811328695707e-06,3.306177497096431e-06,3.306269819281052e-06,3.3060789330280386e-06,3.3059909525997688e-06,3.3054801261049614e-06,3.2780992671241975e-06,3.306270668575302e-06,3.2808559563780983e-06,3.3059333717342814e-06,3.296714584876097e-06,3.3063534262456002e-06,3.306354503001827e-06,3.3061341780479824e-06,3.306163422200554e-06,3.3057501681152e-06,3.3001233668986764e-06,3.305433963791429e-06,2.9829235358307646e-06,3.2771634235827685e-06,3.3050575185092067e-06,3.3063548047043237e-06,3.306246444504826e-06,3.3063539475093884e-06,3.306050559113184e-06
transcription_TU_BSU27960_s,9.180981632284636e-08,9.17731983893168e-08,9.180436606793275e-08,9.180628251216638e-08,9.180899164724763e-08,9.180899164724763e-08,9.180896192839229e-08,9.180372475819724e-08,9.180901694630707e-08,9.180764094713929e-08,9.18035730598542e-08,9.180552932273688e-08,9.179527158048481e-08,9.180705905255417e-08,9.180812722161653e-08,9.180581753353126e-08,9.180536839045944e-08,9.180015590227546e-08,9.142751181550354e-08,9.180815080472343e-08,9.155897375869338e-08,9.180476641295044e-08,9.170570446075368e-08,9.180895337098481e-08,9.18089832697432e-08,9.180685312514781e-08,9.180716670228771e-08,9.180316846064087e-08,9.1748082342145e-08,9.180086812596133e-08,8.86166099705282e-08,9.151453629130345e-08,9.17958973569515e-08,9.180899164724763e-08,9.1807976631163e-08,9.18089678451431e-08,9.180602661170449e-08
translation_BSU28080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290375937819964e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28090_s,1.5429606227677897e-08,1.5397358034728867e-08,1.5421057734947673e-08,1.5426022273811006e-08,1.5427982504429145e-08,1.5427982504429145e-08,1.542805055136094e-08,1.542366359213042e-08,1.542789274611548e-08,1.5426633307572733e-08,1.54235746843947e-08,1.5425104701055277e-08,1.541664562694002e-08,1.5425605269755336e-08,1.542702320729152e-08,1.5425341175283973e-08,1.5425004095087752e-08,1.542206513632106e-08,1.5327812785774005e-08,1.542726459475061e-08,1.521743498473532e-08,1.5424427284648873e-08,1.5395292169771797e-08,1.5427934280127474e-08,1.5428008475368337e-08,1.5426106753843182e-08,1.5426762529115588e-08,1.542336010536145e-08,1.5381447835775225e-08,1.5422736069893526e-08,1.3082832863448935e-08,1.520855094591943e-08,1.5412426791943257e-08,1.5427982504429145e-08,1.5427158951339526e-08,1.542793536195995e-08,1.5425159946114545e-08
