,base,man6p_c,f6p_s,asp__L_s,leu__L_s,cbl1_s,gmp_s,acnam_s,pser__L_s,so4_s,pep_s,6pgc_s,pi_c,adn_c,3amp_s,arg__L_s,zn2_s,mg2_s,mn2_s,k_s,pyr_c,met__L_c
RBFSa_FWD_CPLX8J2-124,2.651847603271245e-07,1.9177005368732554e-15,2.0804793175558695e-15,2.0804793175558695e-15,1.9759433547766842e-15,2.0804793175558695e-15,2.071995447646195e-15,4.3550103019177843e-16,1.6101065068437234e-15,2.079482790153359e-15,2.0804793175558695e-15,2.0648138523217835e-15,2.080231673516834e-15,2.0804825949989127e-15,2.0804793175558695e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFSb_FWD_CPLX8J2-124,1.3259238016356225e-07,9.588502684366277e-16,1.0402396587779347e-15,1.0402396587779347e-15,9.879716773883421e-16,1.0402396587779347e-15,1.0359977238230975e-15,2.1775051509588922e-16,8.050532534218617e-16,1.0397413950766794e-15,1.0402396587779347e-15,1.0324069261608918e-15,1.040115836758417e-15,1.0402412974994564e-15,1.0402396587779347e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_Dr_FWD_BSU28790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_REV_BSU35920-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_FWD_BSU35920-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_L1_FWD_BSU28790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP4E_REV_BSU28780-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP4E_FWD_BSU28780-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHCYS_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBFLVt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBFLVt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBabc_FWD_CPLX8J2-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBabc1_FWD_CPLX8J2-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI_REV_BSU31180-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI_FWD_BSU31180-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMK_FWD_BSU31200-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMNt_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR1_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR2_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR3_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR4_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPE_REV_BSU15790-MONOMER,0.6576751872711135,0.018166554175510864,0.06694875832954732,0.06694875832954733,0.05792864532649913,0.06694875832954732,0.06620457622381956,0.027615366997899154,0.0632229054510027,0.06675173100283209,0.06694875832954732,0.008961594903539469,0.06698688111667796,0.06694943067857403,0.06694875832954732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPE_FWD_BSU15790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPI_REV_BSU36920-MONOMER,0.0,0.004348788069554873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008961594903537404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPI_FWD_BSU36920-MONOMER,0.2249458329996465,0.0,0.020003944145868348,0.02000394414586835,0.015508129099514113,0.020003944145868348,0.019646036936774382,0.000642048633308257,0.018262407092451603,0.01990574731146146,0.020003944145868348,0.0,0.02002315447869978,0.02000427154593462,0.020003944145868348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6PG_FWD_BSU40110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6PG_FWD_BSU38560-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADT_REV_BSU15590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADT_FWD_BSU15590-MONOMER,0.0022144275801587055,0.002628881986377999,0.0026406553193005153,0.0026406553193005153,0.0026366944027830636,0.0026406553193005153,0.002637159794970499,0.0025710688579028223,0.0026194780474619417,0.002689627136862593,0.0026406553193005153,0.002631064529833474,0.0026419991672010468,0.0026406822665745286,0.0026406553193005153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALADC2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALCpts_FWD_CPLX000-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_CPLX-8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_BSU11670-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTD_D2_FWD_BSU06150-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTt2_FWD_BSU06160-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDPDS_FWD_BSU19710-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT_REV_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT_FWD_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_D_FWD_BSU23770-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_L_FWD_CPLX8J2-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSERt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSERt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERt2r_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHD2_1_FWD_BSU15630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHF_2_FWD_BSU15620-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHK3Dr_REV_BSU25660-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHK3Dr_FWD_BSU25660-MONOMER,0.03207709752595532,0.00609661109646006,0.0061126682720406365,0.0061126682720406365,0.006107206415055482,0.0061126682720406365,0.006104316630595556,0.0059625436968120974,0.006071978246331606,0.006112481257125248,0.0061126682720406365,0.006099703249040867,0.006113722020836806,0.00611270281665824,0.0061126682720406365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHKK_FWD_BSU03150-MONOMER_mod_mg2,0.03207709752595532,0.00609661109646006,0.0061126682720406365,0.0061126682720406365,0.006107206415055482,0.0061126682720406365,0.006104316630595556,0.0059625436968120974,0.006071978246331606,0.006112481257125248,0.0061126682720406365,0.006099703249040867,0.006113722020836806,0.00611270281665824,0.0061126682720406365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSL1_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSL2_FWD_BSU11870-MONOMER,0.0022144275801587055,0.002628881986377999,0.0026406553193005153,0.0026406553193005153,0.0026366944027830636,0.0026406553193005153,0.002637159794970499,0.0025710688579028223,0.0026194780474619417,0.002689627136862593,0.0026406553193005153,0.002631064529833474,0.0026419991672010468,0.0026406822665745286,0.0026406553193005153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSL3_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSL4r_FWD_BSU11870-MONOMER,0.021861888429933907,0.0032939920277987606,0.003303691773549932,0.003303691773549932,0.0033002694950145526,0.003303691773549932,0.003299111280890874,0.0032147204707469587,0.0032791602511560137,0.003303590095059427,0.003303691773549932,0.0032961660775928377,0.0033045375911832657,0.0033037170612876753,0.003303691773549932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCYSS_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCYSS_FWD_BSU00730-MONOMER_mod_2:pydx5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU15580-MONOMER,0.029038062035121832,0.002628881986377999,0.0026406553193005153,0.0026406553193005153,0.0026366944027830636,0.0026406553193005153,0.002637159794970499,0.0025710688579028223,0.0026194780474619417,0.002689627136862593,0.0026406553193005153,0.002631064529833474,0.0026419991672010468,0.0026406822665745286,0.0026406553193005153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU34660-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU01580-MONOMER,0.0,4.787219393312748e-05,4.907321920486933e-05,4.907321920486986e-05,4.865981946985066e-05,4.907321920486933e-05,4.907002623374107e-05,4.7657734570675725e-05,4.799155796219025e-05,0.0,4.907321920486933e-05,4.8111199660384153e-05,4.911038238785589e-05,4.9072515156726136e-05,4.907321920486933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPODM_REV_BSU25020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPODM_FWD_BSU25020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORD_D_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORD_D_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDAT1_FWD_BSU26600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDAT3_FWD_BSU26600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDt3i_REV_BSU26590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMS_FWD_BSU37500-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRMS_FWD_BSU37500-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRB_Lt_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRB_Lt_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSALy_FWD_BSU03910-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCBZL_FWD_BSU30790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCBZS_FWD_BSU30780-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt2r_REV_BSU07570-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt2r_FWD_BSU07570-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt2r_REV_BSU04470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt2r_FWD_BSU04470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCD1_REV_CPLX8J2-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCD1_FWD_CPLX8J2-15,0.9506244153626111,2.919143279957855,2.928571757335965,2.928571757335965,2.927658788916556,2.928571757335965,2.929022599060926,2.9432894603493724,2.9297889547874023,2.928586283216556,2.928571757335965,2.9153739816127264,2.9285647199200473,2.928572093139031,2.928571757335965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCD5_BS_FWD_CPLX8J2-15,0.9506244153626111,2.919143279957855,2.928571757335965,2.928571757335965,2.927658788916556,2.928571757335965,2.929022599060926,2.9432894603493724,2.9297889547874023,2.928586283216556,2.928571757335965,2.9153739816127264,2.9285647199200473,2.928572093139031,2.928571757335965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCR_FWD_BSU34560-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCOAS_REV_CPLX8J2-7,0.8997244648975553,2.913220405943678,2.9226274102431145,2.9226274102431145,2.9217218250187584,2.9226274102431145,2.9230863279850645,2.937503671020723,2.9238903164887846,2.922593065984634,2.9226274102431145,2.9094467510053,2.922618183161663,2.9226276938111693,2.9226274102431145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCOAS_FWD_CPLX8J2-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCpts_FWD_CPLX000-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCpts_FWD_CPLX000-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULAabc_FWD_CPLX8J2-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_REV_BSU33430-MONOMER,0.0022144275801587055,0.002628881986377999,0.0026406553193005153,0.0026406553193005153,0.0026366944027830636,0.0026406553193005153,0.002637159794970499,0.0025710688579028223,0.0026194780474619417,0.002689627136862593,0.0026406553193005153,0.002631064529833474,0.0026419991672010468,0.0026406822665745286,0.0026406553193005153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_FWD_BSU33430-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_REV_BSU33440-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_FWD_BSU33440-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGURr_REV_BSU12380-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGURr_FWD_BSU12380-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_REV_BSU37110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_FWD_BSU37110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_REV_CPLX8J2-126,0.3127990448725791,0.006034971539525403,0.03041804502875334,0.030418045028753345,0.025910719455721824,0.03041804502875334,0.030050129796612,0.010826411650543528,0.028575463602335552,0.03031962487285342,0.03041804502875334,0.0014309458272493008,0.030436579547920572,0.030418363930957894,0.03041804502875334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_FWD_CPLX8J2-126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTDC_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH_REV_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH2_REV_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH2_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAURabc_FWD_CPLX8J2-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECA1S45_FWD_CPLX000-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECA2S45_FWD_CPLX000-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECA3S45_FWD_CPLX000-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECA4S_BS_FWD_CPLX000-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEICH45_REV_CPLX000-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEICH45_FWD_CPLX000-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGBPA_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
